Ticket_ID,Customer_ID,Created_Date,Created_Time,Channel,Category,Sub_Category,Priority,Agent_ID,Customer_City,Customer_Type,Ticket_Status,First_Response_Minutes,Resolution_Hours,Reopened,Escalated,CSAT_Score,Resolved_Date,Resolved_Time
TKT008131,CUST00453,15-02-2026 00:00,00-01-1900 13:26,Social Media,Technical,Page Not Loading,High,AG028,Bengaluru,New,Closed,58,6.75,No,No,4,15-02-2026 00:00,00-01-1900 20:11
TKT008132,CUST01802,15-06-2026 00:00,00-01-1900 03:19,Phone,Payment,EMI Issue,Medium,AG008,Chennai,New,Closed,95,12.79,No,No,5,15-06-2026 00:00,00-01-1900 16:07
TKT008133,CUST01684,08-06-2026 00:00,00-01-1900 11:38,Phone,Delivery,Late Delivery,Medium,AG010,Hyderabad,Premium,Open,115,,No,No,,,
TKT008134,CUST01807,14-06-2026 00:00,00-01-1900 15:31,Phone,Cancellation,Subscription Cancellation,Medium,AG011,Chennai,New,Closed,40,10.17,No,No,5,15-06-2026 00:00,00-01-1900 01:41
TKT008135,CUST00033,02-03-2026 00:00,00-01-1900 09:16,Phone,Account,OTP Issue,Medium,AG029,Pune,New,Closed,93,30.6,No,No,3,03-03-2026 00:00,00-01-1900 15:52
TKT008136,CUST00984,11-02-2026 00:00,00-01-1900 22:29,Social Media,Refund,Refund Delayed,High,AG006,Hyderabad,Returning,Closed,55,4.16,No,No,4,12-02-2026 00:00,00-01-1900 02:38
TKT008137,CUST00433,10-01-2026 00:00,00-01-1900 20:27,Email,Product,Quality Issue,High,AG024,Pune,Premium,Closed,62,1.61,No,No,5,10-01-2026 00:00,00-01-1900 22:04
TKT008138,CUST01514,22-01-2026 00:00,00-01-1900 20:49,Email,Refund,Refund Rejected,Medium,AG005,Pune,Returning,Closed,110,22.27,No,No,5,23-01-2026 00:00,00-01-1900 19:05
TKT008139,CUST01662,17-04-2026 00:00,00-01-1900 07:19,Chat,Refund,Refund Delayed,High,AG008,Pune,New,Closed,43,6.39,No,No,5,17-04-2026 00:00,00-01-1900 13:42
TKT008140,CUST02830,10-04-2026 00:00,00-01-1900 23:36,Social Media,Account,Login Issue,Low,AG033,Mumbai,Returning,Closed,104,18.27,No,No,4,11-04-2026 00:00,00-01-1900 17:52
TKT008141,CUST03364,20-02-2026 00:00,00-01-1900 20:26,Email,Delivery,Missing Order,Medium,AG013,Hyderabad,New,Closed,147,55.05,No,No,4,23-02-2026 00:00,00-01-1900 03:29
TKT008142,CUST01448,29-06-2026 00:00,00-01-1900 05:09,Chat,Account,OTP Issue,High,AG036,Mumbai,Returning,Pending,57,,No,Yes,,,
TKT008143,CUST03451,14-04-2026 00:00,00-01-1900 15:34,Social Media,Delivery,Tracking Issue,Low,AG010,Mumbai,New,Closed,329,55.82,No,Yes,3,16-04-2026 00:00,00-01-1900 23:23
TKT008144,CUST01127,23-04-2026 00:00,00-01-1900 16:38,Chat,Product,Damaged Product,Medium,AG023,Pune,Premium,Closed,50,20.87,Yes,No,4,24-04-2026 00:00,00-01-1900 13:31
TKT008145,CUST03980,08-01-2026 00:00,00-01-1900 14:37,Chat,Product,Damaged Product,Medium,AG020,Pune,Premium,Closed,99,6.22,No,No,5,08-01-2026 00:00,00-01-1900 20:50
TKT008146,CUST00075,26-02-2026 00:00,00-01-1900 20:08,Social Media,Refund,Refund Rejected,Medium,AG004,Bengaluru,Returning,Pending,102,,No,Yes,,,
TKT008147,CUST00005,16-05-2026 00:00,00-01-1900 04:54,Phone,Product,Quality Issue,Medium,AG026,Delhi,Premium,Closed,92,21.51,No,No,,17-05-2026 00:00,00-01-1900 02:24
TKT008148,CUST01810,25-03-2026 00:00,00-01-1900 15:16,Chat,Delivery,Wrong Address,High,AG012,Chennai,Returning,Closed,38,5.57,No,No,5,25-03-2026 00:00,00-01-1900 20:51
TKT008149,CUST02781,26-06-2026 00:00,00-01-1900 19:15,Chat,Delivery,Missing Order,High,AG015,Bengaluru,Returning,Open,53,,No,No,,,
TKT008150,CUST01222,22-06-2026 00:00,00-01-1900 21:48,Email,Delivery,Wrong Address,Critical,AG014,Bengaluru,New,Closed,18,1.82,No,No,5,22-06-2026 00:00,00-01-1900 23:38
TKT008151,CUST01865,18-05-2026 00:00,00-01-1900 01:59,Chat,Delivery,Missing Order,High,AG017,Mumbai,Returning,Closed,31,6.16,No,No,4,18-05-2026 00:00,00-01-1900 08:09
TKT008152,CUST00204,18-02-2026 00:00,00-01-1900 14:29,Email,Payment,Amount Debited,High,AG001,Hyderabad,Returning,Closed,19,3.83,No,No,5,18-02-2026 00:00,00-01-1900 18:18
TKT008153,CUST03329,01-02-2026 00:00,00-01-1900 22:26,Phone,Delivery,Tracking Issue,Medium,AG013,Chennai,Returning,Closed,122,8.15,No,No,4,02-02-2026 00:00,00-01-1900 06:35
TKT008154,CUST03853,05-05-2026 00:00,00-01-1900 14:13,Phone,Delivery,Tracking Issue,Low,AG011,Bengaluru,Returning,Closed,186,26.21,No,No,5,06-05-2026 00:00,00-01-1900 16:25
TKT008155,CUST02877,29-06-2026 00:00,00-01-1900 08:06,Chat,Delivery,Missing Order,Low,AG011,Chennai,Returning,Closed,191,25.54,No,No,4,30-06-2026 00:00,00-01-1900 09:38
TKT008156,CUST03613,05-06-2026 00:00,00-01-1900 09:03,Social Media,Delivery,Tracking Issue,Medium,AG010,Chennai,Returning,Closed,87,10.38,No,No,5,05-06-2026 00:00,00-01-1900 19:26
TKT008157,CUST03269,21-04-2026 00:00,00-01-1900 16:38,Phone,Refund,Refund Rejected,High,AG004,Chennai,Returning,Closed,25,4.74,No,No,4,21-04-2026 00:00,00-01-1900 21:23
TKT008158,CUST04238,03-01-2026 00:00,00-01-1900 00:38,Chat,Product,Wrong Item,Medium,AG027,Mumbai,Returning,Closed,88,19.76,No,No,5,03-01-2026 00:00,00-01-1900 20:23
TKT008159,CUST04239,22-02-2026 00:00,00-01-1900 13:27,Phone,Account,Account Locked,Critical,AG030,Pune,New,Closed,9,3.53,No,No,5,22-02-2026 00:00,00-01-1900 16:59
TKT008160,CUST02446,01-02-2026 00:00,00-01-1900 12:54,Phone,Refund,Refund Delayed,Medium,AG002,Delhi,New,Closed,44,18.42,No,No,4,02-02-2026 00:00,00-01-1900 07:19
TKT008161,CUST01950,19-05-2026 00:00,00-01-1900 21:04,Phone,Payment,Amount Debited,Medium,AG005,Chennai,Premium,Closed,122,21.17,No,No,5,20-05-2026 00:00,00-01-1900 18:14
TKT008162,CUST02824,20-06-2026 00:00,00-01-1900 05:45,Chat,Cancellation,Order Cancellation,Medium,AG016,Pune,New,Closed,92,20.01,No,No,4,21-06-2026 00:00,00-01-1900 01:45
TKT008163,CUST01707,18-02-2026 00:00,00-01-1900 13:11,Chat,Delivery,Wrong Address,Medium,AG012,Bengaluru,Returning,Closed,49,8.2,No,No,4,18-02-2026 00:00,00-01-1900 21:23
TKT008164,CUST03075,15-01-2026 00:00,00-01-1900 06:40,Chat,Delivery,Missing Order,Medium,AG018,Mumbai,Returning,Closed,30,19.3,No,No,5,16-01-2026 00:00,00-01-1900 01:58
TKT008165,CUST02873,15-04-2026 00:00,00-01-1900 16:58,Chat,Product,Quality Issue,Low,AG022,Chennai,New,Closed,165,31.28,No,Yes,4,17-04-2026 00:00,00-01-1900 00:15
TKT008166,CUST00869,24-04-2026 00:00,00-01-1900 09:02,Email,Payment,Payment Failed,Low,AG003,Mumbai,New,Closed,183,13,No,No,4,24-04-2026 00:00,00-01-1900 22:02
TKT008167,CUST04414,07-01-2026 00:00,00-01-1900 19:57,Email,Payment,Duplicate Charge,Low,AG004,Hyderabad,Returning,Closed,262,116.61,No,No,3,12-01-2026 00:00,00-01-1900 16:34
TKT008168,CUST04346,16-01-2026 00:00,00-01-1900 23:45,Email,Refund,Refund Delayed,Medium,AG004,Pune,New,Closed,43,20.99,No,No,,17-01-2026 00:00,00-01-1900 20:45
TKT008169,CUST03951,28-04-2026 00:00,00-01-1900 05:48,Phone,Product,Wrong Item,High,AG026,Mumbai,Returning,Closed,46,2.1,No,No,5,28-04-2026 00:00,00-01-1900 07:54
TKT008170,CUST01581,15-05-2026 00:00,00-01-1900 06:04,Phone,Delivery,Wrong Address,Low,AG016,Hyderabad,New,Closed,299,80.92,No,No,,18-05-2026 00:00,00-01-1900 14:59
TKT008171,CUST04438,20-04-2026 00:00,00-01-1900 10:09,Phone,Technical,Coupon Error,Medium,AG030,Delhi,Returning,Closed,43,10.99,No,No,5,20-04-2026 00:00,00-01-1900 21:08
TKT008172,CUST02041,02-04-2026 00:00,00-01-1900 11:01,Phone,Delivery,Tracking Issue,High,AG010,Bengaluru,New,Closed,27,2.39,No,No,5,02-04-2026 00:00,00-01-1900 13:24
TKT008173,CUST02773,09-02-2026 00:00,00-01-1900 15:49,Phone,Account,Profile Update,Medium,AG029,Pune,Returning,Pending,67,,No,Yes,,,
TKT008174,CUST03288,21-02-2026 00:00,00-01-1900 14:50,Phone,Product,Quality Issue,Low,AG019,Chennai,Returning,Closed,191,18.71,No,No,5,22-02-2026 00:00,00-01-1900 09:32
TKT008175,CUST00361,01-04-2026 00:00,00-01-1900 19:18,Chat,Delivery,Tracking Issue,High,AG013,Pune,Returning,Closed,48,4.13,No,Yes,4,01-04-2026 00:00,00-01-1900 23:25
TKT008176,CUST00528,19-06-2026 00:00,00-01-1900 00:13,Email,Account,Account Locked,Medium,AG035,Pune,Returning,Open,76,,No,No,,,
TKT008177,CUST00915,09-01-2026 00:00,00-01-1900 16:47,Phone,Cancellation,Order Cancellation,Low,AG014,Delhi,New,Closed,105,30.73,No,No,5,10-01-2026 00:00,00-01-1900 23:31
TKT008178,CUST01900,29-05-2026 00:00,00-01-1900 06:09,Phone,Refund,Refund Rejected,Medium,AG009,Pune,Premium,Closed,158,50.17,Yes,Yes,2,31-05-2026 00:00,00-01-1900 08:19
TKT008179,CUST00151,28-03-2026 00:00,00-01-1900 22:35,Chat,Delivery,Tracking Issue,Medium,AG013,Bengaluru,Premium,Closed,70,8.03,No,No,5,29-03-2026 00:00,00-01-1900 06:37
TKT008180,CUST03803,05-03-2026 00:00,00-01-1900 20:09,Phone,Product,Wrong Item,Low,AG024,Chennai,New,Closed,126,31.35,No,No,4,07-03-2026 00:00,00-01-1900 03:30
TKT008181,CUST00792,13-05-2026 00:00,00-01-1900 08:38,Chat,Product,Missing Item,Medium,AG019,Bengaluru,Returning,Closed,81,17.85,Yes,No,4,14-05-2026 00:00,00-01-1900 02:29
TKT008182,CUST01947,17-01-2026 00:00,00-01-1900 15:55,Social Media,Delivery,Tracking Issue,Medium,AG012,Bengaluru,Premium,Closed,111,13.42,No,No,,18-01-2026 00:00,00-01-1900 05:21
TKT008183,CUST02109,16-02-2026 00:00,00-01-1900 04:54,Email,Technical,App Crash,Medium,AG035,Bengaluru,Returning,Closed,101,19.2,No,No,4,17-02-2026 00:00,00-01-1900 00:06
TKT008184,CUST00437,02-01-2026 00:00,00-01-1900 16:53,Chat,Product,Damaged Product,Medium,AG024,Pune,Premium,Closed,101,21.96,No,No,4,03-01-2026 00:00,00-01-1900 14:51
TKT008185,CUST01748,12-06-2026 00:00,00-01-1900 17:18,Phone,Delivery,Missing Order,Low,AG015,Hyderabad,Returning,Closed,227,18.81,No,No,5,13-06-2026 00:00,00-01-1900 12:07
TKT008186,CUST03330,31-05-2026 00:00,00-01-1900 13:05,Chat,Product,Quality Issue,Medium,AG021,Mumbai,New,Closed,100,18.11,No,No,5,01-06-2026 00:00,00-01-1900 07:12
TKT008187,CUST00156,22-05-2026 00:00,00-01-1900 01:48,Chat,Technical,App Crash,Medium,AG035,Bengaluru,New,Closed,42,16.7,No,No,,22-05-2026 00:00,00-01-1900 18:30
TKT008188,CUST00697,21-02-2026 00:00,00-01-1900 10:01,Chat,Refund,Refund Rejected,High,AG001,Delhi,New,Closed,29,3.4,No,No,,21-02-2026 00:00,00-01-1900 13:25
TKT008189,CUST01757,06-03-2026 00:00,00-01-1900 05:34,Chat,Cancellation,Subscription Cancellation,Medium,AG017,Mumbai,New,Closed,82,7.82,No,No,,06-03-2026 00:00,00-01-1900 13:23
TKT008190,CUST01766,13-05-2026 00:00,00-01-1900 12:05,Chat,Technical,Page Not Loading,Medium,AG028,Mumbai,Returning,Closed,97,4.41,No,No,5,13-05-2026 00:00,00-01-1900 16:29
TKT008191,CUST00273,13-03-2026 00:00,00-01-1900 13:08,Phone,Refund,Return Pickup,Medium,AG001,Pune,Returning,Closed,96,6.14,No,No,,13-03-2026 00:00,00-01-1900 19:17
TKT008192,CUST02340,19-06-2026 00:00,00-01-1900 09:43,Chat,Cancellation,Subscription Cancellation,Medium,AG012,Hyderabad,Returning,Closed,80,19.02,No,No,5,20-06-2026 00:00,00-01-1900 04:44
TKT008193,CUST00470,08-02-2026 00:00,00-01-1900 01:02,Email,Payment,Payment Failed,Medium,AG009,Bengaluru,New,Closed,95,7.3,No,No,4,08-02-2026 00:00,00-01-1900 08:20
TKT008194,CUST03098,07-04-2026 00:00,00-01-1900 11:12,Email,Account,OTP Issue,High,AG028,Mumbai,New,Closed,18,3.51,No,No,5,07-04-2026 00:00,00-01-1900 14:43
TKT008195,CUST04275,10-06-2026 00:00,00-01-1900 15:27,Phone,Delivery,Late Delivery,Medium,AG010,Hyderabad,New,Closed,96,17.66,No,No,5,11-06-2026 00:00,00-01-1900 09:07
TKT008196,CUST03944,02-05-2026 00:00,00-01-1900 12:31,Chat,Product,Quality Issue,Medium,AG021,Hyderabad,Returning,Closed,89,10.79,No,No,,02-05-2026 00:00,00-01-1900 23:19
TKT008197,CUST02246,23-04-2026 00:00,00-01-1900 10:50,Chat,Product,Quality Issue,Low,AG019,Chennai,Returning,Closed,113,31.93,No,No,5,24-04-2026 00:00,00-01-1900 18:45
TKT008198,CUST03675,04-05-2026 00:00,00-01-1900 11:31,Social Media,Refund,Partial Refund,Medium,AG001,Bengaluru,Premium,Closed,83,5.04,No,No,4,04-05-2026 00:00,00-01-1900 16:34
TKT008199,CUST02988,17-01-2026 00:00,00-01-1900 11:09,Chat,Cancellation,Seller Cancellation,High,AG011,Chennai,Returning,Closed,49,5.29,Yes,No,4,17-01-2026 00:00,00-01-1900 16:26
TKT008200,CUST03627,07-03-2026 00:00,00-01-1900 10:17,Email,Technical,Page Not Loading,Medium,AG028,Hyderabad,Returning,Closed,38,19.18,No,No,5,08-03-2026 00:00,00-01-1900 05:27
TKT008201,CUST04046,30-06-2026 00:00,00-01-1900 08:47,Email,Delivery,Missing Order,High,AG012,Bengaluru,New,Closed,41,5.52,Yes,No,4,30-06-2026 00:00,00-01-1900 14:18
TKT008202,CUST03013,06-01-2026 00:00,00-01-1900 19:17,Email,Delivery,Wrong Address,High,AG015,Bengaluru,New,Closed,54,2.17,No,No,5,06-01-2026 00:00,00-01-1900 21:28
TKT008203,CUST00464,21-02-2026 00:00,00-01-1900 06:30,Chat,Refund,Return Pickup,Medium,AG008,Hyderabad,Returning,Pending,117,,No,No,,,
TKT008204,CUST02236,02-05-2026 00:00,00-01-1900 16:11,Email,Product,Quality Issue,Medium,AG022,Pune,New,Closed,71,22.3,No,No,5,03-05-2026 00:00,00-01-1900 14:29
TKT008205,CUST00582,22-06-2026 00:00,00-01-1900 11:36,Email,Refund,Partial Refund,High,AG001,Pune,Returning,Closed,22,1.95,No,No,5,22-06-2026 00:00,00-01-1900 13:33
TKT008206,CUST03130,27-06-2026 00:00,00-01-1900 12:46,Phone,Refund,Refund Rejected,Medium,AG003,Chennai,Returning,Closed,100,19.92,No,No,4,28-06-2026 00:00,00-01-1900 08:41
TKT008207,CUST01812,23-06-2026 00:00,00-01-1900 17:35,Email,Cancellation,Order Cancellation,Critical,AG013,Bengaluru,Returning,Pending,22,,No,No,,,
TKT008208,CUST00272,12-02-2026 00:00,00-01-1900 15:22,Social Media,Product,Wrong Item,Low,AG020,Delhi,Returning,Closed,158,40.1,No,No,5,14-02-2026 00:00,00-01-1900 07:28
TKT008209,CUST03707,27-04-2026 00:00,00-01-1900 03:52,Chat,Technical,Coupon Error,Low,AG036,Hyderabad,Premium,Closed,142,43.33,No,No,,28-04-2026 00:00,00-01-1900 23:12
TKT008210,CUST02761,21-03-2026 00:00,00-01-1900 12:27,Chat,Payment,EMI Issue,High,AG002,Hyderabad,New,Closed,45,2.53,No,No,5,21-03-2026 00:00,00-01-1900 14:59
TKT008211,CUST01349,27-03-2026 00:00,00-01-1900 14:03,Phone,Payment,Amount Debited,Medium,AG002,Hyderabad,New,Closed,100,45.16,No,No,3,29-03-2026 00:00,00-01-1900 11:13
TKT008212,CUST02388,21-02-2026 00:00,00-01-1900 14:04,Phone,Account,Login Issue,Low,AG028,Pune,Returning,Closed,107,20.37,No,No,4,22-02-2026 00:00,00-01-1900 10:26
TKT008213,CUST04392,10-02-2026 00:00,00-01-1900 19:40,Email,Delivery,Missing Order,High,AG015,Hyderabad,Returning,Closed,32,5.72,No,Yes,3,11-02-2026 00:00,00-01-1900 01:23
TKT008214,CUST01011,30-01-2026 00:00,00-01-1900 04:05,Email,Payment,Payment Failed,Medium,AG007,Mumbai,Returning,Closed,101,10.78,No,No,5,30-01-2026 00:00,00-01-1900 14:52
TKT008215,CUST03917,20-02-2026 00:00,00-01-1900 11:25,Social Media,Account,Account Locked,Medium,AG028,Bengaluru,Returning,Closed,85,7.68,No,No,4,20-02-2026 00:00,00-01-1900 19:06
TKT008216,CUST00513,14-02-2026 00:00,00-01-1900 10:40,Email,Payment,Duplicate Charge,High,AG002,Hyderabad,Premium,Closed,45,3.25,No,Yes,4,14-02-2026 00:00,00-01-1900 13:55
TKT008217,CUST01677,04-02-2026 00:00,00-01-1900 08:23,Phone,Payment,Payment Failed,Medium,AG002,Mumbai,Returning,Closed,54,8.77,No,No,,04-02-2026 00:00,00-01-1900 17:10
TKT008218,CUST01425,18-05-2026 00:00,00-01-1900 06:22,Chat,Refund,Refund Rejected,Low,AG009,Bengaluru,New,Closed,66,28.51,No,No,5,19-05-2026 00:00,00-01-1900 10:53
TKT008219,CUST01671,28-01-2026 00:00,00-01-1900 18:15,Phone,Refund,Refund Delayed,Medium,AG006,Hyderabad,Returning,Closed,109,13.99,No,No,,29-01-2026 00:00,00-01-1900 08:14
TKT008220,CUST00948,11-03-2026 00:00,00-01-1900 17:44,Social Media,Account,OTP Issue,Medium,AG033,Hyderabad,Returning,Closed,118,13.72,No,No,,12-03-2026 00:00,00-01-1900 07:27
TKT008221,CUST03910,03-01-2026 00:00,00-01-1900 05:08,Email,Delivery,Late Delivery,Medium,AG018,Pune,New,Closed,75,12.48,Yes,No,4,03-01-2026 00:00,00-01-1900 17:37
TKT008222,CUST04362,16-01-2026 00:00,00-01-1900 22:47,Email,Account,Profile Update,Medium,AG032,Bengaluru,Returning,Closed,110,11.42,No,No,4,17-01-2026 00:00,00-01-1900 10:13
TKT008223,CUST00166,07-01-2026 00:00,00-01-1900 10:57,Email,Payment,Payment Failed,High,AG002,Bengaluru,Returning,Closed,40,12.4,No,No,3,07-01-2026 00:00,00-01-1900 23:21
TKT008224,CUST01473,05-06-2026 00:00,00-01-1900 21:49,Social Media,Delivery,Wrong Address,Medium,AG013,Chennai,Returning,Closed,133,19.96,No,Yes,4,06-06-2026 00:00,00-01-1900 17:46
TKT008225,CUST00027,19-02-2026 00:00,00-01-1900 09:57,Social Media,Payment,Duplicate Charge,Low,AG003,Chennai,Premium,Closed,127,24.79,No,Yes,,20-02-2026 00:00,00-01-1900 10:45
TKT008226,CUST04367,28-01-2026 00:00,00-01-1900 05:48,Chat,Account,OTP Issue,High,AG036,Chennai,New,Closed,34,2.96,No,No,5,28-01-2026 00:00,00-01-1900 08:46
TKT008227,CUST00981,07-06-2026 00:00,00-01-1900 19:44,Chat,Account,Login Issue,Critical,AG032,Bengaluru,Returning,Closed,31,2.06,No,No,4,07-06-2026 00:00,00-01-1900 21:48
TKT008228,CUST02230,09-06-2026 00:00,00-01-1900 09:23,Chat,Product,Quality Issue,Low,AG019,Mumbai,Returning,Closed,141,42.93,No,No,4,11-06-2026 00:00,00-01-1900 04:19
TKT008229,CUST01502,28-05-2026 00:00,00-01-1900 17:36,Chat,Account,OTP Issue,High,AG032,Bengaluru,New,Closed,54,2.04,No,No,4,28-05-2026 00:00,00-01-1900 19:39
TKT008230,CUST02518,14-03-2026 00:00,00-01-1900 15:57,Email,Payment,Payment Failed,Medium,AG002,Bengaluru,Returning,Closed,48,18.34,No,No,5,15-03-2026 00:00,00-01-1900 10:17
TKT008231,CUST01899,18-06-2026 00:00,00-01-1900 16:43,Email,Refund,Refund Delayed,Medium,AG005,Hyderabad,Returning,Closed,125,14.46,No,No,4,19-06-2026 00:00,00-01-1900 07:11
TKT008232,CUST01332,10-02-2026 00:00,00-01-1900 23:07,Email,Delivery,Tracking Issue,Medium,AG013,Bengaluru,Returning,Closed,79,18.29,No,No,5,11-02-2026 00:00,00-01-1900 17:25
TKT008233,CUST00542,04-04-2026 00:00,00-01-1900 18:26,Email,Refund,Partial Refund,High,AG005,Hyderabad,Premium,Closed,91,10.33,No,No,3,05-04-2026 00:00,00-01-1900 04:45
TKT008234,CUST02759,02-02-2026 00:00,00-01-1900 21:56,Chat,Payment,Duplicate Charge,Critical,AG005,Mumbai,Returning,Closed,27,1.07,No,No,4,02-02-2026 00:00,00-01-1900 23:01
TKT008235,CUST00693,02-04-2026 00:00,00-01-1900 16:30,Phone,Refund,Refund Delayed,Low,AG004,Hyderabad,New,Closed,85,12.42,No,No,4,03-04-2026 00:00,00-01-1900 04:56
TKT008236,CUST03790,12-05-2026 00:00,00-01-1900 21:25,Chat,Delivery,Missing Order,Low,AG014,Mumbai,Premium,Closed,451,128.21,No,No,3,18-05-2026 00:00,00-01-1900 05:38
TKT008237,CUST01128,17-02-2026 00:00,00-01-1900 14:28,Chat,Delivery,Tracking Issue,High,AG012,Pune,Returning,Closed,26,5.38,No,No,4,17-02-2026 00:00,00-01-1900 19:51
TKT008238,CUST02317,22-03-2026 00:00,00-01-1900 11:21,Email,Delivery,Wrong Address,High,AG010,Chennai,Returning,Closed,23,4.59,No,No,5,22-03-2026 00:00,00-01-1900 15:56
TKT008239,CUST00932,13-03-2026 00:00,00-01-1900 20:42,Phone,Product,Wrong Item,High,AG023,Chennai,Returning,Closed,42,5.38,No,No,5,14-03-2026 00:00,00-01-1900 02:05
TKT008240,CUST02026,30-06-2026 00:00,00-01-1900 14:27,Email,Product,Wrong Item,Medium,AG021,Bengaluru,Returning,Closed,91,20.86,No,No,4,01-07-2026 00:00,00-01-1900 11:19
TKT008241,CUST00914,24-04-2026 00:00,00-01-1900 03:27,Chat,Delivery,Wrong Address,Low,AG017,Hyderabad,New,Closed,133,27.75,No,No,5,25-04-2026 00:00,00-01-1900 07:12
TKT008242,CUST01306,15-05-2026 00:00,00-01-1900 07:05,Social Media,Delivery,Tracking Issue,Low,AG016,Mumbai,Returning,Closed,77,40.98,No,No,,17-05-2026 00:00,00-01-1900 00:04
TKT008243,CUST01214,14-05-2026 00:00,00-01-1900 00:09,Chat,Payment,Amount Debited,Medium,AG008,Hyderabad,Returning,Closed,97,20.59,No,No,5,14-05-2026 00:00,00-01-1900 20:45
TKT008244,CUST00082,11-02-2026 00:00,00-01-1900 14:45,Phone,Technical,Checkout Error,Low,AG029,Pune,Returning,Closed,81,10.79,No,No,5,12-02-2026 00:00,00-01-1900 01:33
TKT008245,CUST00717,24-01-2026 00:00,00-01-1900 09:20,Chat,Product,Damaged Product,Medium,AG021,Mumbai,New,Closed,77,19.54,No,No,,25-01-2026 00:00,00-01-1900 04:53
TKT008246,CUST01338,30-01-2026 00:00,00-01-1900 16:07,Chat,Product,Quality Issue,Low,AG022,Hyderabad,Premium,Closed,121,31.19,Yes,No,4,31-01-2026 00:00,00-01-1900 23:19
TKT008247,CUST03775,18-05-2026 00:00,00-01-1900 20:29,Chat,Refund,Refund Rejected,High,AG004,Hyderabad,New,Closed,21,5.5,No,No,4,19-05-2026 00:00,00-01-1900 01:59
TKT008248,CUST03655,02-02-2026 00:00,00-01-1900 16:10,Phone,Refund,Return Pickup,Medium,AG005,Hyderabad,Returning,Closed,208,48.95,Yes,Yes,2,04-02-2026 00:00,00-01-1900 17:07
TKT008249,CUST03027,07-04-2026 00:00,00-01-1900 08:49,Chat,Payment,Duplicate Charge,High,AG001,Delhi,Returning,Closed,41,3.66,No,No,5,07-04-2026 00:00,00-01-1900 12:28
TKT008250,CUST02287,23-02-2026 00:00,00-01-1900 23:07,Chat,Product,Missing Item,Low,AG024,Pune,Returning,Closed,213,26.26,No,No,5,25-02-2026 00:00,00-01-1900 01:22
TKT008251,CUST04152,18-02-2026 00:00,00-01-1900 13:15,Email,Refund,Return Pickup,Medium,AG001,Pune,Premium,Closed,44,20.7,No,No,4,19-02-2026 00:00,00-01-1900 09:57
TKT008252,CUST03718,18-01-2026 00:00,00-01-1900 16:42,Chat,Delivery,Missing Order,Low,AG013,Bengaluru,Premium,Closed,131,20.7,No,No,5,19-01-2026 00:00,00-01-1900 13:24
TKT008253,CUST03562,07-03-2026 00:00,00-01-1900 09:08,Email,Product,Damaged Product,High,AG021,Pune,Returning,Closed,16,2.16,No,No,5,07-03-2026 00:00,00-01-1900 11:18
TKT008254,CUST03854,23-01-2026 00:00,00-01-1900 09:17,Email,Product,Quality Issue,Low,AG019,Bengaluru,New,Closed,95,25.47,No,No,4,24-01-2026 00:00,00-01-1900 10:45
TKT008255,CUST03258,22-02-2026 00:00,00-01-1900 21:33,Phone,Refund,Partial Refund,Medium,AG005,Chennai,New,Closed,193,42.03,No,No,3,24-02-2026 00:00,00-01-1900 15:35
TKT008256,CUST02344,09-01-2026 00:00,00-01-1900 01:47,Email,Technical,Checkout Error,Low,AG034,Hyderabad,Returning,Closed,91,28.33,No,No,,10-01-2026 00:00,00-01-1900 06:07
TKT008257,CUST00921,06-04-2026 00:00,00-01-1900 16:42,Phone,Technical,Coupon Error,Medium,AG032,Delhi,Returning,Closed,104,16.14,No,No,5,07-04-2026 00:00,00-01-1900 08:51
TKT008258,CUST00797,26-06-2026 00:00,00-01-1900 08:42,Chat,Delivery,Late Delivery,Critical,AG010,Delhi,Returning,Closed,9,1.78,No,No,4,26-06-2026 00:00,00-01-1900 10:29
TKT008259,CUST02892,24-05-2026 00:00,00-01-1900 12:25,Phone,Account,Account Locked,Medium,AG029,Pune,Premium,Closed,51,8.9,No,No,4,24-05-2026 00:00,00-01-1900 21:19
TKT008260,CUST04443,14-04-2026 00:00,00-01-1900 21:37,Chat,Delivery,Late Delivery,Medium,AG013,Chennai,New,Closed,46,4.85,No,No,5,15-04-2026 00:00,00-01-1900 02:28
TKT008261,CUST03274,15-02-2026 00:00,00-01-1900 16:29,Email,Payment,Payment Failed,Low,AG005,Delhi,Returning,Closed,114,16.93,No,No,5,16-02-2026 00:00,00-01-1900 09:25
TKT008262,CUST01988,14-03-2026 00:00,00-01-1900 17:13,Email,Account,Profile Update,High,AG032,Delhi,New,Closed,38,4.53,No,No,4,14-03-2026 00:00,00-01-1900 21:45
TKT008263,CUST04488,04-02-2026 00:00,00-01-1900 02:05,Social Media,Payment,Payment Failed,Critical,AG009,Chennai,Returning,Closed,11,0.8,No,Yes,4,04-02-2026 00:00,00-01-1900 02:53
